eta_hat,V_RHE,I_peroxide_mA_cm2,I_total_mA_cm2,ss_steps,ss_converged,R1,R2,c_O2_electrode,c_HP_electrode
-3.348827977930157829e+01,-1.653999999999999915e-01,-2.233588132729813063e-05,-2.902619986065216318e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.146263978977259068e-01,5.145472022072549168e-01,4.854193915647897484e-01,5.830624553360958195e+00
-3.441850977317106697e+01,-1.893000000000000238e-01,-1.610381655397476392e-05,-2.907066372767423967e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.154036207284861115e-01,5.153465218904093037e-01,4.846419193477892184e-01,5.446174532542883640e+00
-3.534873976704055565e+01,-2.131999999999999451e-01,-1.161060811171382912e-05,-2.911451479029601441e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.161730622511531141e-01,5.161318948527092720e-01,4.838722593530236926e-01,5.086995771967202096e+00
-3.627896976091004433e+01,-2.370999999999999774e-01,-8.287625254793489017e-06,-2.915798314090191079e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.169377935365749854e-01,5.169084083426441767e-01,4.831320140148265274e-01,4.751340104644842910e+00
-3.720919975477953301e+01,-2.610000000000000098e-01,-5.973687247299405908e-06,-2.920071535480981972e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.176912631992778291e-01,5.176700824686285562e-01,4.823826182326376721e-01,4.437826707638482304e+00
-3.813942974864901458e+01,-2.848999999999998201e-01,-4.306999915316756676e-06,-2.924293679579797467e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.184368251669314587e-01,5.184215539615040225e-01,4.816375580044205407e-01,4.144951006943384364e+00
-3.906965974251850326e+01,-3.087999999999998524e-01,-3.105382392612056293e-06,-2.928467564171594040e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.191746560097573182e-01,5.191636453449370858e-01,4.808995295561843686e-01,3.871347577938383022e+00
-3.999988973638799195e+01,-3.326999999999998847e-01,-2.239031115647831524e-06,-2.932595696987417844e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.199049701868627693e-01,5.198970313187880610e-01,4.801688925724518220e-01,3.615751326517731457e+00
-4.093011973025748063e+01,-3.565999999999999170e-01,-1.614395661534596573e-06,-2.936680362667276056e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.206280068778393888e-01,5.206222827616858728e-01,4.794455211351008050e-01,3.376981819926432760e+00
-4.186034972412696931e+01,-3.804999999999999494e-01,-1.164031284220069510e-06,-2.940723649790493166e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.213440167850160734e-01,5.213398895128510402e-01,4.787291855556483067e-01,3.153935991326028976e+00
-4.279057971799645799e+01,-4.043999999999999817e-01,-8.393132755830590844e-07,-2.944727473585123101e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.220532532432249351e-01,5.220502773143413933e-01,4.780196352889972689e-01,2.945582747249633204e+00
-4.372080971186594667e+01,-4.282999999999997920e-01,-6.051850794218261378e-07,-2.948693595275909130e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.227559663391451172e-01,5.227538205518567072e-01,4.773166196291862562e-01,2.750958216146285107e+00
-4.465103970573543535e+01,-4.521999999999998243e-01,-4.363720192141128305e-07,-2.952623638686371343e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.234523991421426992e-01,5.234508519104549285e-01,4.766198944067585597e-01,2.569161372178349279e+00
-4.558126969960492403e+01,-4.760999999999998566e-01,-3.146516474701935683e-07,-2.956519104555946909e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.241427854032424394e-01,5.241416697519675205e-01,4.759292248387047564e-01,2.399349961362747141e+00
-4.651149969347441271e+01,-4.999999999999998890e-01,-2.268858527042597504e-07,-2.960381382956148721e-01,4.000000000000000000e+00,1.000000000000000000e+00,5.248273482675567259e-01,5.248265438049299902e-01,4.752443868953107331e-01,2.240736697470455230e+00
