sample_idx,k0_1,k0_2,alpha_1,alpha_2,nn_ensemble_cd_nrmse,nn_ensemble_pc_nrmse,rbf_baseline_cd_nrmse,rbf_baseline_pc_nrmse,pod_rbf_log_cd_nrmse,pod_rbf_log_pc_nrmse,pod_rbf_nolog_cd_nrmse,pod_rbf_nolog_pc_nrmse,gp_fixed_cd_nrmse,gp_fixed_pc_nrmse,pce_cd_nrmse,pce_pc_nrmse
1452,0.0022813272729063673,1.5693329318494228e-07,0.27278798808159715,0.5284917660918359,0.05809950749548021,0.04621153428334353,0.026780149599928905,0.04046217813815858,0.017039706912915308,0.0386838634186824,0.01618000443544466,0.04133587996992598,0.07732241184989476,0.029926014580022177,0.11430391398856998,0.1668557610418555
2086,0.0009294402653909542,1.5158537198061256e-06,0.6296560949093367,0.6428851576057963,0.01435580891149458,0.02949983808090158,0.07044629956633713,0.07541712326495392,0.03270167564159759,0.05996476742616827,0.03309298912035724,0.058236149352628074,0.01117584948031421,0.04549735760844934,0.04169358662244819,0.17871424303835998
2874,0.023206583712906795,2.6263075161858866e-05,0.5378266805796688,0.3959364550503145,0.004406944331201169,0.008515232170038807,0.013427054076092388,0.013026587619487145,0.014653747653725135,0.018678721203002804,0.014267586165651937,0.01828972490481012,0.0021847561026125625,0.011732466663664743,0.015839513669068567,0.043178807583651065
2286,0.007188836597010819,0.004086736296027125,0.6363954070755995,0.4582866549879774,0.0094779290565344,0.007691053076907556,0.009459720705619842,0.008121538744921943,0.006641101150920094,0.007508312883222127,0.006568368205638077,0.007741431457088212,0.004403223353802976,0.001486466590771044,0.04470214942052145,0.14583131385665446
2349,0.0002834291327808552,1.5581460613542278e-05,0.4426367899863169,0.405593328057821,0.003879031262028497,0.01402538860592012,0.004516162294053684,0.024293104550669162,0.0030323761226884968,0.03913309006930283,0.0032010515925879356,0.03829349181802575,0.0009370787536851178,0.01691493525013821,0.007508863416052442,0.15956203749493308
223,7.821083224883582e-05,8.720533710480363e-07,0.4766005438242851,0.5333321045985383,0.007820102384696952,0.01900138462847713,0.0018038390800188132,0.027236120512677008,0.007512866891452198,0.02359561689344293,0.007011528585307215,0.024874556025821986,0.01000776659225234,0.008856840800414408,0.03913578587853459,0.1523609432222928
1359,1.891071659491743e-06,0.00021834772051220407,0.4101663286157431,0.6210151985408185,0.024874088646277055,0.24416113137132187,0.001719848198088736,0.1699010166861573,0.02566162115104875,0.21916331980088138,0.02551497005706867,0.2374735472987179,0.02921175599929167,0.31264010973719203,0.06046756940407046,1.355857206966807
1172,0.22558080584550275,2.2666546849035025e-05,0.2540353077222386,0.6765089349040665,0.013191614373209678,0.016171691620849825,0.005339217294049284,0.007463165957784443,0.001051007774306447,0.009836287378246307,0.001303913620103948,0.005830545561463242,0.005495388328929416,0.006570476462966066,0.027153612823707124,0.041720005700409596
1898,0.0026624461263384832,8.914383001301416e-06,0.7256898539608695,0.8757256092328681,0.014346987462569377,0.03235468297455357,0.021761957005552092,0.025074591652389244,0.01527836550343436,0.06606706654532236,0.014933695432301103,0.06745257315991476,0.00800506759782486,0.03362032137201046,0.06096095172444109,0.19770290354225273
3281,0.002941292202282275,2.927799888750115e-07,0.43266351292072525,0.7643161694529623,0.16042558069700694,0.040100040557987035,0.19616028451213396,0.013753498394448635,0.1875090220058811,0.019476060628510792,0.1881484173345984,0.020336832349152553,0.14334869800453684,0.0071819323980156415,0.13657480799486,0.16023363266138052
2257,0.02282264860654099,0.0005418437357852109,0.5885107357058054,0.5532626997618915,0.004803178805333003,0.01604785713402418,0.004081660268088515,0.012746113416265404,0.005408276751530588,0.027652396924940842,0.004701291162603531,0.026784393338421218,0.00014866829659108106,0.015340856789376868,0.006076028777515581,0.16687377154159772
1869,0.0014260922720423742,0.0006854800847115879,0.8460940797380487,0.8478834589816366,0.012331762195436701,0.03874305733011889,0.019013392808552364,0.056856130792678435,0.01574712518726308,0.05581817106995275,0.015738229643685965,0.06564465748977379,0.007965855786868418,0.0821253910440925,0.07064169631508425,0.3330506373460253
3005,0.00038312545636364517,0.00024214887920428923,0.3829034428378002,0.3461936457596525,0.003741505554886611,0.013366035673366998,0.0746036190323836,0.06195303186628416,0.02031748044624696,0.022737853102675797,0.020787699761516096,0.018149199908320195,0.007759681282808132,0.008438131795946152,0.011925002385038798,0.061461033373860295
763,0.011327350410228964,0.04232250852793375,0.8334147226701237,0.30595875007446827,0.03156178562283278,0.04323552013169139,0.025126186467503836,0.02757476804029405,0.03209097879782453,0.03536851869408431,0.030739097736576605,0.03679306048325344,0.032119957608619035,0.020219726629284042,0.08081391469460768,0.1309675513092475
2079,0.0025381929648506936,2.912412944418617e-06,0.48656904427763237,0.49126029141544436,0.010176178459493835,0.022814412549924785,0.03399459826971117,0.02939015300383124,0.0070557518543639215,0.032317706069060856,0.007050458642018937,0.03232917498280532,0.0015453153751990639,0.00874283957846937,0.03777566378228299,0.1543317767832778
1944,0.00012896300383227454,0.003777338725264826,0.1566127939786912,0.14437506576965556,0.013565173993382248,0.24164578449472518,0.008260814259953795,0.0658774577747108,0.013134300882103276,0.21977801187558577,0.012958625005945969,0.24559419831395554,0.007027981855952616,0.1235197037432783,0.02911628352822345,2.562956769127456
3205,0.00018420281915952088,2.1710263229082783e-07,0.592801673119694,0.3576582169102758,0.1899338919675953,0.1851563242418605,0.144242079825376,0.14128747726860041,0.16415646442370954,0.1621068297189649,0.16410167179942756,0.16568271693622202,0.17290775959671884,0.1622757468022211,0.12763191092687928,0.17833872168554415
1309,0.005215243419702734,2.6412353344310514e-05,0.6026416888374845,0.4690313141790521,0.005474231210707297,0.010599166768641845,0.0037906429814052187,0.004122348912679968,0.005341069682371823,0.01255835946519688,0.005428467002161397,0.012012380972970122,0.0027209005629475515,0.012914020156602432,0.04071465045630354,0.08904569082134099
1914,1.4420928934070903e-05,0.03892000783814031,0.6238133457374473,0.1276583823453184,0.008496301001426728,0.05251227640399452,0.0031529187450731406,0.016936580602865032,0.007237284836307775,0.02786708608616676,0.00802597815627454,0.027976284235496807,0.011770378522691286,0.004922627928973955,0.06982009416602512,0.14303516535228236
3019,0.0059546456960650135,0.0029121609166904705,0.5933389463205789,0.4412609511178716,0.007899764162506852,0.00875688077523044,0.016519232784121977,0.012234270429579579,0.0036384006917934424,0.00802123298271703,0.003679277462075994,0.008913366167599239,0.0030849915819625897,0.001568948416480437,0.04138016110892808,0.14705259259940917
1027,5.062608234142076e-06,1.1172648025788184e-05,0.3707071501754847,0.6194934687695188,0.025124348620485175,0.20985912360478787,0.02899914239002186,0.17081176731455075,0.017987711961745874,0.20751411830124028,0.018157916601995006,0.2125529252484871,0.01578063145906432,0.12336820233675823,0.01740800332564271,1.404272818172333
3080,0.007659839066103905,0.004487356685154132,0.3333382254218267,0.48845351871627884,0.011740897474073045,0.022956457565528825,0.022493371950543548,0.02100314793362216,0.009054722149716591,0.04715410256532108,0.008694453926049823,0.05330668514890169,0.008511894386212561,0.050608167015048375,0.007115157877761047,0.5201067749322024
400,0.00028400548319046755,2.972164135423099e-05,0.3791220538083063,0.4965564541151643,0.004873718918827909,0.02519705066025522,0.002231312757888464,0.022625529201994184,0.0052785672840920065,0.031425007332926254,0.005802920540947298,0.03150678561906023,0.003072820367076635,0.01942307399638129,0.00883640014210671,0.3289801511217039
592,0.017753263763724388,3.779805422623144e-07,0.5058381610795184,0.8601273180722991,0.07003303779221715,0.0493186661308752,0.09565270842221463,0.04491695807703347,0.08023822627374985,0.04209026766960997,0.0796868901086941,0.04445817879080007,0.08666976744785604,0.04692432176364596,0.0787568349573677,0.13665786870174004
1257,2.831688002570888e-05,0.0007003077406103142,0.6166634574797538,0.6490533930810289,0.022204177027950567,0.1731280091683464,0.08557315189989968,0.5769085198506964,0.0743974516151924,0.3515313308672647,0.0743860714759968,0.3859889525359711,0.03414833996346154,0.37387054316289425,0.05034333549270325,2.4315935716486763
3060,0.015447206126643619,5.6655172156113826e-05,0.4338300235665301,0.39305800336709373,0.004009805281609308,0.01160957923285146,0.004253981354484424,0.0038486111815521852,0.0061633419439549786,0.012428907751259623,0.005920147422616298,0.01328159822884344,0.005419791174229406,0.006865051306640562,0.008091256166161654,0.13411090625703168
994,0.00022751105217247637,0.0014401048835133963,0.5263967467037809,0.6060215563074506,0.013958478479034732,0.12372586483179372,0.002863409090230846,0.14662097703753682,0.007479147304806322,0.21292630902988455,0.00799066281992964,0.24905822880523426,0.008868171944246158,0.17340258999104333,0.009065509074728096,2.2550050042519705
3425,6.938359655632465e-05,8.709403400365684e-07,0.11553684978107812,0.898597076252977,0.13005685333599507,0.13301590430764867,0.0025553500178031575,0.056618597549702235,0.04483154178202955,0.07955402573931537,0.04568275857756478,0.08325252608095093,0.11745774261410126,0.05178431758846128,0.1515571534457416,0.14721334137746397
433,0.0009992526707746272,4.031139186032166e-05,0.633505521148565,0.4623106378169147,0.004779272294777865,0.010664968637166693,0.0015288651341632202,0.0008329857771722078,0.004547334156275517,0.012260783753016988,0.004994504865273169,0.011760794394719597,0.00028191843646214706,0.007574726131730166,0.03612033628148643,0.12558735864391818
743,1.1305430240302124e-06,1.7111945237659621e-06,0.31779135134500464,0.7969942202103493,0.03195220450758726,1.2334343386017994,0.017191850532489655,1.5283836873635792,0.014401952292321796,1.3257622665837552,0.02048379640996604,1.3077036890373996,0.0354623850296153,1.9199727347429814,0.1357969797027479,3.6068071121077274
965,0.9086195957175626,7.747471948716117e-06,0.39416065739725403,0.8658416039198882,0.018767448557512233,0.018237992478555863,0.07701268645326595,0.06377595383886799,0.03722413390695554,0.030278882929506985,0.03714365282477552,0.035562637581496005,0.01719257403689129,0.042017620608052676,0.04140357100807559,0.04514156121327921
125,0.0018146958735305227,2.5584035166379755e-05,0.2568819252635961,0.3416389015110893,0.0029123169555939094,0.019525927558032882,0.10012424580913495,0.01758374106302849,0.03322654405004807,0.0326070367508277,0.03351465326961747,0.03638040661450304,0.0026915813414715617,0.011044478144350434,0.011234037465779228,0.1273828742874834
2244,0.0023963478733458102,0.0005256427994870554,0.4858814334999592,0.5145374430099854,0.004885694576050656,0.021385821241975234,0.00992045637049038,0.03380034296292526,0.010301305513608463,0.03943287502238584,0.010046306863126853,0.043348356652901564,0.003639648673847623,0.02945231480409237,0.033108851052110796,0.21272680089124762
242,0.00025484925352693515,0.003134607149503111,0.6949097888034653,0.32657710601392187,0.006105331025639257,0.015878175858490273,0.0008340776502967424,0.0020937312040376125,0.005928225756946714,0.010710113992013114,0.00614794070014694,0.01031536198317246,0.004798696056805074,0.003675729245066607,0.014252268795047386,0.10390218984059017
77,0.030386232571754133,7.346026240761129e-07,0.17866432609540692,0.5928085529126609,0.06974773384805216,0.05007868822653218,0.1411180115892506,0.059678092841187726,0.10406843115985175,0.0386490053716767,0.10406810444446382,0.043111597350252474,0.0728530752656943,0.04980372739841688,0.09143621037526793,0.11198433249416992
1761,0.003297791114510744,0.0015807337070207863,0.1787709002450353,0.17865068388559438,0.004560598041871851,0.037819777587821825,0.0050059154380656555,0.015390896081552346,0.008438399111715565,0.022950024649489427,0.008850524842883234,0.02751839255612829,0.0058340477843707595,0.019443563856345825,0.016358491732657476,0.18140153429149758
1118,1.1828043586788852e-05,0.0003742456775925253,0.890640568681094,0.4218497239881741,0.01112257120351056,0.03323737801987334,0.011866088047452827,0.015063149556052273,0.011008501590275523,0.02811554056774969,0.011990210680954969,0.027125263401757336,0.021455750722001055,0.011280267554788663,0.0684661239436416,0.1258719524534502
2372,0.00017124150933348905,0.0024380898562755614,0.46116541843850195,0.6141396994833015,0.01185846679031199,0.13143991754663228,0.002147056515599663,0.07169154201818907,0.00476964491610856,0.19035888078228708,0.005854349302459464,0.21671131474100183,0.007807624929861573,0.11312925692324322,0.01293955763545572,0.9576265312995018
2166,6.369227846788945e-05,6.824203872521589e-06,0.7648494569553839,0.8073859417479825,0.012424809568141092,0.03505045040306018,0.010090339071514328,0.011180998244971421,0.012823503900588187,0.05765909826815131,0.01284221676789735,0.0613145920010322,0.015883565572598804,0.053806049039839675,0.032638499336223425,0.15837737816415273
1145,2.6684519675612863e-06,1.6295080542952172e-07,0.5761792812289747,0.49401017345241316,0.04444558191566915,0.05086042180322033,0.0015668075565959934,0.03979725504413307,0.014056212159135916,0.06181193517058794,0.014086626804195848,0.060481273730690274,0.05602596659904413,0.033279383303068115,0.06753407112334885,0.1921105517384875
1850,0.0005286404241820799,0.0072816233933573,0.7933882170610044,0.4736996465594583,0.012637241710583554,0.01702694627283759,0.005383592905010951,0.014357268016775658,0.020193950905958956,0.02215295560783476,0.01979115001414896,0.02091010138865227,0.012563817116263422,0.02249920919221812,0.036123665965772864,0.14466325710167202
2278,0.037837880358952136,7.099556710024172e-05,0.4218492358252714,0.27304661593920887,0.004167112821250918,0.008932804281874386,0.006569831185618605,0.007185269252578847,0.005882525578731869,0.00823454603113351,0.00649248342231754,0.008532455386431999,0.00840612300904187,0.0008997289269731616,0.03952203169429879,0.05591305061127613
1063,4.8933779135341596e-06,0.00016570874099861886,0.5626920378156594,0.4392057176839399,0.025879769355669224,0.057471300502389855,0.019539724418012317,0.05572552155706691,0.03103431224900698,0.05540564842525386,0.031071673804039683,0.06067891719617588,0.023897202534252353,0.030816633917415376,0.020205685165337956,0.23242887041295612
122,0.014379962688976584,0.003680090406988316,0.19681807026409148,0.5870442828944181,0.015994809142071617,0.035214829057320325,0.028308635018013954,0.023621594855078486,0.016838766971692416,0.028161918550135164,0.016921104457160743,0.030282144194794188,0.021301705790931446,0.01677259992151817,0.0362312702708738,0.2563488162211245
2886,0.04974170412879593,0.003139549939594979,0.36082038271175715,0.5808613952752915,0.012458078240303799,0.022228660507404106,0.027924003641159323,0.028057778281583914,0.009922802000250095,0.022640529712526763,0.00989906478033123,0.024453405933291542,0.013981671816508804,0.010392392553037226,0.042559082361857466,0.1536405955991961
1072,0.09772305869915414,6.460148077895522e-05,0.660980070495243,0.3589363730048364,0.018564134718382485,0.0199234625829399,0.05701516457054956,0.056360957532793216,0.04138590681081201,0.04827012636038665,0.042000422822601836,0.04458481858919626,0.02428575681861884,0.03428441426635982,0.05787547148531246,0.17509301018070655
2114,1.6031878232722852e-06,0.008528531095894928,0.3141982730161389,0.7641748420617255,0.01415332335577283,0.15607899157941654,0.007045270466371918,0.16277678136550278,0.013074025636100283,0.15364249788937157,0.011968447297770768,0.1461764421791065,0.018192831217597908,0.18467070330667332,0.10466883443432343,0.30608405282165974
1943,0.0002391662856772499,0.00020574514421818242,0.15906882420231386,0.43371609557215896,0.013039594225985756,0.09262269133142002,0.010912344047792554,0.08481268361971739,0.019367371287492757,0.09858098261529484,0.0192216925832523,0.09750564212471356,0.014392610363004208,0.0660598248639468,0.016891693153493814,0.6425837066923682
8,0.09913714631821023,1.3628183229946018e-06,0.5990549152601451,0.5745266345645129,0.043947174338516276,0.04015514414723071,0.015324038638660787,0.014358202961321776,0.04576102747337937,0.043437869803131475,0.0457660043689911,0.03951337624290471,0.07015025628586358,0.05044178345908094,0.08593873589655372,0.1388315866449809
2162,0.01827730858559096,1.22986647842273e-07,0.7388535219527989,0.7922039989331073,0.07779408275957099,0.0752297105443941,0.04524732006827659,0.043147926869389085,0.08102722584622309,0.06951020951789447,0.0809264363695186,0.06578761913135157,0.10753326084404179,0.04372776141073303,0.12255047190508854,0.15340431367971136
2510,0.008976595701270643,0.0005362351321697084,0.37807725383193896,0.37472214842129636,0.0031993640963321837,0.010944753167551821,0.002046383568659796,0.003485557102651574,0.002432915583202554,0.021816578755602598,0.0022826544144374733,0.020232394588228293,0.0005288950979899141,0.021321659829774287,0.006580917315193734,0.11914463123028327
2477,0.00036539186244465206,1.4668897673249398e-05,0.2783147370918324,0.5276480471249662,0.012684790365636791,0.03323595501492904,0.0037336280217197476,0.0030275687627704566,0.0022204644366140953,0.022580989321549377,0.003281401532667386,0.027319952696991088,0.0027822578349494496,0.02354390225724587,0.007168704776527087,0.24273020207377374
2484,0.00044885533567257867,1.2775050802336092e-05,0.46299975615148287,0.6378017100767122,0.008330802841634285,0.019968509987047356,0.007081002027156764,0.01787407648575726,0.004028634882616086,0.026634669532502177,0.00504298485923646,0.02775811094027856,0.0023586760996025962,0.012377690305899415,0.01218012256710018,0.23447007257129307
612,2.057025304002335e-06,0.041069078886685935,0.7849743432376939,0.8105713945975669,0.028080456342138127,0.15664504485931646,0.026846505768156014,0.26199462102084675,0.0239200587057025,0.4151229559687868,0.024020838788187792,0.4716174105700757,0.005492011297532378,0.6354724964031286,0.0821099175628704,2.8879153850430463
419,0.00022846284692032366,9.723049153057918e-05,0.5931471946315998,0.20225781673731968,0.004373390355407435,0.00959856861109464,0.0018838957602289599,0.002792301523442296,0.002647631163400322,0.006325288253323447,0.002593179610979505,0.006420243186635418,0.003932755441760979,0.0021580755455933268,0.007878930876081488,0.06881133427523094
1671,0.0016521334486091438,0.06328205855460912,0.8475891051913369,0.26937036885681287,0.02842175935897444,0.052361011141852785,0.13928241642335007,0.13844206930193625,0.07138923202933363,0.08773814643709645,0.07103572103365759,0.08296938055256932,0.03522657354503017,0.050163948141286316,0.07846744694618572,0.14009574998913352
1714,1.4109099840882095e-06,1.9570887949224376e-06,0.6509715430958927,0.8302284682782011,0.031446248480529466,0.17646048823471913,0.01825499158203862,0.28279981818570155,0.018791773642618508,0.3755125443190406,0.019346339188039807,0.4110114326287276,0.020936091817094153,0.21438709400078504,0.04114125210218903,1.7397632652846993
1840,0.006358915069249082,0.00819095181235439,0.5600352660299718,0.6507356788115317,0.019989234682368795,0.031244912631303825,0.0018182895365373415,0.04092736408817834,0.010481824988052498,0.051796747923539485,0.010355144760724539,0.06265905247426606,0.013625444323493269,0.055559792438094384,0.03492186153815246,0.9012267407530353
285,0.00022974010252904727,0.004633444586398526,0.3461424889547332,0.13760115423503066,0.003982801854258519,0.018076027548975755,0.002336377609541557,0.007814478276628031,0.00515502314890981,0.04415510741633052,0.00544860003611783,0.0445378971742297,0.0013247072272341732,0.02011464617194475,0.016814463755045094,0.15900304167010038
913,0.11477636286066108,0.003362344661940865,0.31721480127738366,0.8190814414369814,0.01643529998876605,0.02112575580995082,0.011957888253339837,0.008439982033563503,0.009728095049793908,0.01190520707603999,0.007652858056972262,0.015186804521963198,0.023008977399007133,0.021255265350684727,0.033538434463667555,0.09632230404154468
2483,0.014887852913212589,0.002073677699090336,0.5295646188543569,0.49736736082060995,0.003928970884266202,0.017643924036737525,0.006699065301629806,0.005050736494914846,0.003699991542750686,0.025402666259822574,0.0032892637739123836,0.023719580879362816,0.002176086875511667,0.017120406661530647,0.010912053225016332,0.11044769953232607
2943,0.022718520216098426,0.0003101533499056285,0.6708571193640441,0.3788385552340889,0.005250354063662057,0.0075272164891868835,0.008194777660348956,0.0076361823888936335,0.00615942804647203,0.004763250599935476,0.004791569349732427,0.005409408441235863,0.0062169778352559515,0.007820400043891828,0.018048409318881388,0.05049808942382528
2326,0.011746059307076477,0.0001831167675072033,0.4759232526118117,0.3809262198126304,0.004148056457169793,0.01020000834036879,0.04221298355284857,0.036877790522449536,0.009778944457235664,0.009381123662763424,0.009886328148146478,0.009072149617044277,0.0007979450680123523,0.002871073323408321,0.010249624537640997,0.13690785043491938
1461,0.009113246795970541,0.09705591002925193,0.7237679724516572,0.5883978863295231,0.02757819328497344,0.051226135870470264,0.01948991805161265,0.05230628828532432,0.022680465733753537,0.07806821703444727,0.023178059192774884,0.07968621224061613,0.0309767160499759,0.04190758486756239,0.05995285407209816,0.20517963737560865
3483,0.0003459039936668377,0.002329113143213535,0.2990383945569407,0.4223113357350111,0.20560436584416503,0.1620571048456654,0.21638431119802215,0.045081818661728265,0.2127631025099672,0.15309147333172968,0.21268855505257397,0.17869738807462715,0.21096703435507266,0.11040076885382646,0.21312991128928171,1.9183296447432328
129,0.00010029047508468617,1.2573572980880833e-06,0.803091596571479,0.4719009925396054,0.00943917013830401,0.015441787291290702,0.018692134457006813,0.016196879919072035,0.006838195474253668,0.0072010680977886024,0.007186943297239939,0.007422427238125723,0.009968478037378435,0.007381789040770559,0.02971399737591556,0.07233148318403469
2164,0.002695473321023213,0.017082657449091997,0.3690155711310973,0.8546936507874755,0.0161718466263729,0.6752228377726569,0.013797720684016244,0.4664271933643245,0.010463710568525873,0.6915663155992758,0.010376514119530021,0.7582854768974787,0.032627289210026424,0.653918236495203,0.026845727481960027,2.365951543054637
2416,0.0003306808925640498,2.2275099640494036e-05,0.33225487964440203,0.6906401019988899,0.016245436945524723,0.04973896991187354,0.026610742412956884,0.009166029587407929,0.021273453458091476,0.02684479664049723,0.021498587155712935,0.03402498929449289,0.013017336241666982,0.00813686328154543,0.0062234930874039,0.2593394480958335
147,0.0008090027023539685,0.00046017858836972214,0.12419037507667395,0.2767361865419932,0.01124964694205091,0.044953030690526856,0.004965766203761047,0.07322011883264376,0.009782599104956886,0.12735705710632764,0.009697935785983903,0.13939745539928308,0.01034132634454867,0.07224164915467086,0.019308268881944608,0.6893665685827047
2002,0.002836491090179705,1.7670365129937085e-07,0.5895632217682278,0.6220544800703928,0.047344135796518534,0.05638364526525686,0.11100965856257797,0.11329494703385538,0.0796467139699046,0.09986787454808281,0.08028266631425705,0.09562824387068204,0.06712533811177436,0.10489277369434274,0.10461523581445355,0.1515088354442277
1048,0.0004665836828713844,0.0004642547620817883,0.5963273077327873,0.2557108434907418,0.0032981836430518124,0.009239150043216172,0.006576915174150898,0.0060766152280254575,0.004775840762060464,0.006868991785490161,0.0043467139553670766,0.007088683169573058,0.003765061584077898,0.004295565644459796,0.018125523564194106,0.08252964758642665
3200,0.012584155191727444,6.512472977070619e-07,0.5941673701344931,0.49590088349307604,0.16533377970300145,0.16321159719481246,0.08663925609313296,0.09183225524845486,0.12284124833187966,0.12042203831143605,0.12238058047497169,0.12719725739748822,0.14809589032617262,0.1368043530357137,0.14785138645671564,0.1919564983275421
2256,0.008157577516422626,7.433241366339718e-05,0.635577204189322,0.6121394325797217,0.004192551105423328,0.016228505038935047,0.0005682161406790146,0.008647608156389023,0.0031862790297452603,0.018419749718658174,0.0031505395082132557,0.01804855460708068,0.0012983349910132677,0.008625382312774254,0.03716129945844158,0.17807711099925636
1864,7.291973105302137e-05,4.748819211531539e-06,0.18787185196251305,0.6610995993303577,0.031197504893291494,0.08908329801895795,0.014022784193422514,0.027512874975277143,0.011378793606291886,0.04050392727151195,0.011343843527644913,0.06693807603781993,0.023839797155760744,0.02378773392008916,0.02941788977613362,0.44965016579635364
28,0.047033640815428185,6.314184420360062e-05,0.38197325749372646,0.6727184087945355,0.005659701022815417,0.018850777782308918,0.002168506443555323,0.0048835597137246705,0.004333641849960923,0.008316244572852424,0.004812098553798778,0.008891412580681738,0.008223121514615463,0.0023636710936665176,0.04843915904383236,0.11944437373899336
2731,0.02750496810263877,0.0006897270250393054,0.5199240799682006,0.5021836818384435,0.004684791265607153,0.0170079150377601,0.0036170546360253567,0.003205111335715979,0.006710732366299643,0.02458779702062902,0.006340093097008126,0.02351963246604898,0.0001769432942767639,0.022787053841961478,0.01575498605898574,0.1583376128967671
17,4.333232468929655e-05,2.2917712974546716e-05,0.30849345010695894,0.8633877186684179,0.023478119419133404,0.3994964839350783,0.06288795968480411,0.11723707970006508,0.03406317129223423,0.5420335351478734,0.034535449170821804,0.5568544014556309,0.03560367469436748,0.5967109834119084,0.01902093175604128,1.9045585342493137
1011,0.0005882599585527777,0.019154622051802118,0.6071002671009907,0.7203278473119281,0.014762354273284307,0.13961263068579,0.00911872276025979,0.11287854061795943,0.013745035619242965,0.2450640587100513,0.013792213355173954,0.2676476313313253,0.01882967548807691,0.3328326487450756,0.028688833743777464,1.3792378169336348
1685,0.0001049635830346186,0.05855757203345095,0.11276820300411987,0.541123542685823,0.013921776069428432,0.877081771628045,0.006832804271201891,0.4274631805207623,0.01116423920911002,0.5471425033839101,0.011248017524797899,0.5796815610625498,0.01638183106982716,0.3977862682673976,0.035408191858118075,4.260342500766679
1459,0.04165434689535721,4.2542097427277936e-05,0.23114710168613817,0.14017700454820486,0.019312595670714704,0.020761707096498497,0.0921584525555299,0.08495953390316242,0.06507369616669273,0.05759969799669091,0.0641832398823923,0.06125863071157808,0.029551685777506238,0.07539285981478157,0.05842144270194478,0.09100970565658292
1613,0.4019572919401697,0.012724912670520965,0.5852213349982397,0.2242708894634686,0.015865147922482094,0.017509865180946438,0.014020971636173862,0.014580738987533516,0.01174764649397777,0.012449983520965099,0.01169452632922362,0.011418411577820323,0.015048633441776817,0.006023019357853181,0.03603467382556189,0.0443864126118199
3209,0.0009305839245302833,3.37180878515411e-07,0.6000528870861156,0.44907820957868316,0.19350754849386284,0.1846331571786001,0.05883464568893782,0.06553004639361054,0.13985057013928456,0.13659077400302017,0.1392802706450641,0.14185023288162402,0.17188887884773058,0.1405535599475934,0.14664763550086515,0.16434252509827463
68,0.0007067416005315843,1.1603460059962583e-05,0.30240306995078475,0.8848742560843996,0.024383788609242174,0.08119573536840173,0.07384189724266824,0.034466823112006585,0.04049144597477234,0.048284808783535436,0.04100251683006843,0.05804267210098083,0.027653367610176265,0.06348767934306715,0.014768676028815033,0.365677525727993
1833,5.522789306261074e-06,0.0034615243594539936,0.47680647249647123,0.27834086464298224,0.020235940109713076,0.07041551308757674,0.02714521567159747,0.022994895993621086,0.03704998480650225,0.039414853059845434,0.03751880623149071,0.03904455786354704,0.02985239068888911,0.029618808776304253,0.025734201217720288,0.18257725201352948
3128,0.0004390035823313558,3.2273075890963e-05,0.2583303827854988,0.4231247018047441,0.008941452485974269,0.028256295163424858,0.06292148388911399,0.024790207598970673,0.02191658115890161,0.019242755780007812,0.02256939647222725,0.02009178438855528,0.005825596148052718,0.0221620047907326,0.007858365869067595,0.31568629946528637
3374,4.2725781248129504e-05,0.02960699628839707,0.6270001435334307,0.15126230739317081,0.20914571821767866,0.2210343654234042,0.21931507388048704,0.2167684351095389,0.21330453289462736,0.2171258865310847,0.21341998199517195,0.21726084334813708,0.2042598784889069,0.21744004258601693,0.18269962554250924,0.20955415472376585
2525,0.00011962700006681027,1.5912104516356933e-05,0.6181270010502038,0.6829928187531218,0.009753452111539357,0.03628561123356838,0.012290953278210106,0.047334114803434156,0.00837061895649785,0.07534735480754819,0.008462379036292732,0.08050761482031676,0.008136881453359763,0.04829157713759348,0.018434548702358666,0.259052081738925
1456,0.03811577043863633,0.01207478426813522,0.6486969383140628,0.3853010364514564,0.013353439936749008,0.012447483048684106,0.004254925036453221,0.007262870376057267,0.0069608023831717585,0.013181836208745782,0.005597818751293493,0.012699497207050214,0.010202359193404733,0.002983018583206195,0.009574891619038826,0.08748233774221982
1325,0.0008937182141891086,0.0001170432747265723,0.18943887517438002,0.6843793455961728,0.010963461630718305,0.07385927620059525,0.008213313919210237,0.003282351746829791,0.004509492527717285,0.0357414572918903,0.004453577475819196,0.03692351221577343,0.012456280960595385,0.019608205194501082,0.013096729083582023,0.5353981967058618
2971,0.00025320879685294555,2.6658154908392955e-05,0.5459905751461476,0.35833994739576547,0.0036511977552755787,0.007367073358129347,0.00011917524382997804,0.005322368343017876,0.002510088971702898,0.012510597227013963,0.0029714041857514845,0.012338891306725977,0.0003715308324679392,0.0070968051494373794,0.005569205308563727,0.12551034193351482
1450,0.00022946043266665323,3.6144507988092204e-06,0.5327909415111384,0.8789372859739841,0.028357723974873596,0.05216511635390518,0.04062850487896545,0.03049206276211939,0.048147802054271015,0.07291711098314012,0.048744603936823026,0.07882732665547854,0.032584549014384095,0.02315492561033649,0.012166773290918902,0.24301132721753785
3001,0.001329651064407724,4.686521021284617e-05,0.3942736940599014,0.5150955566247832,0.002507167780538489,0.017204744780129715,0.0003589099939883275,0.003169277661418213,0.004321162031921055,0.037817825894987604,0.005265250737779859,0.038218220290273545,0.0012347888177875533,0.01834588421887207,0.023221910151742062,0.23066303451279635
