problem,method,noise_std,seed,d_true,d_guess,phi_true,phi_guess,success,failure_reason,time_s,peak_rss_mib,objective,estimate,error_abs,error_rel,log_tail
infer_D,SLSQP,0.005,20260211,"[1.0, 1.0]","[0.3, 0.3]",,,True,,4.132852374998038,314.828125,1.180153285143452e-05,"[0.9419696894953312, 0.9597723725616439]",0.07061004848169593,0.04992884410131807,"j = 0.00013381291289378956, m = [-1.2039728], [-1.2039728], D = [0.3], [0.3]\nj = 0.0001337711968383167, m = [-1.20382955], [-1.2038272], D = [0.30004298], [0.30004368]\nj = 0.00013356281538124944, m = [-1.20311346], [-1.20309937], D = [0.30025792], [0.30026214]\nj = 0.0001325258636068121, m = [-1.19953724], [-1.19946457], D = [0.30133363], [0.30135552]\nj = 0.00012746312774141355, m = [-1.18176241], [-1.18139866], D = [0.30673766], [0.30684926]\nj = 0.00010497808288027335, m = [-1.09550402], [-1.09372813], D = [0.33437103], [0.33496537]\nj = 4.1578886393786706e-05, m = [-0.72455694], [-0.71671012], D = [0.4845392], [0.48835625]\nj = 1.8485681012417143e-05, m = [-0.41105666], [-0.39808045], D = [0.66294936], [0.67160799]\nj = 1.2993935758558518e-05, m = [-0.21556879], [-0.1993944], D = [0.80608282], [0.81922673]\nj = 1.1911920340333215e-05, m = [-0.10360111], [-0.08559495], D = [0.90158486], [0.91796597]\nj = 1.180153285143452e-05, m = [-0.05978218], [-0.04105913], D = [0.94196969], [0.95977237]\nj = 1.180153285143452e-05, m = [-0.05978218], [-0.04105913], D = [0.94196969], [0.95977237]"
infer_D,SLSQP,0.005,20260211,"[1.0, 1.0]","[10.0, 10.0]",,,True,,2.4582590840000194,291.515625,5.889890146280316e-05,"[10.000000000000002, 10.000000000000002]",12.727922061357857,9.0,"step 0\nstep 0\nj = 5.889890146280316e-05, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 5.889890146280316e-05, m = [2.30258509], [2.30258509], D = [10.], [10.]"
infer_D,TNC,0.005,20260211,"[1.0, 1.0]","[0.3, 0.3]",,,True,,4.6248729590006405,320.9375,1.1798070139398832e-05,"[0.9473997428486075, 0.9691504897671255]",0.060979335303042184,0.04311890150502936,"j = 6.164095212849885e-05, m = [2.40112846], [2.4602226], D = [11.03562265], [11.70741733]\nj = 2.6400304630673973e-05, m = [0.89900293], [0.93347452], D = [2.45715195], [2.54333069]\nj = 2.64003045371182e-05, m = [0.89900293], [0.93347451], D = [2.45715194], [2.54333067]\nj = 0.0003843711836008828, m = [-1.79655772], [-1.7379901], D = [0.16586887], [0.17587353]\nj = 1.9441283906514664e-05, m = [-0.44877739], [-0.40225779], D = [0.6384082], [0.66880831]\nj = 1.4133800144558263e-05, m = [0.22511277], [0.26560836], D = [1.25246395], [1.30422417]\nj = 1.1900914767257744e-05, m = [-0.11183231], [-0.06832472], D = [0.89419419], [0.93395715]\nj = 1.1900914601989998e-05, m = [-0.11183226], [-0.06832469], D = [0.89419424], [0.93395718]\nj = 1.1798664390825155e-05, m = [-0.05315621], [-0.03677512], D = [0.94823187], [0.96389287]\nj = 1.1798664390724993e-05, m = [-0.05315621], [-0.03677512], D = [0.94823187], [0.96389287]\nj = 1.1798070139398832e-05, m = [-0.05403416], [-0.03133537], D = [0.94739974], [0.96915049]\nj = 1.1798070139398832e-05, m = [-0.05403416], [-0.03133537], D = [0.94739974], [0.96915049]"
infer_D,TNC,0.005,20260211,"[1.0, 1.0]","[10.0, 10.0]",,,True,,3.3484968330012634,311.8125,1.1797797208624887e-05,"[0.9506106701107755, 0.970388247617835]",0.05758612494385516,0.040719539450055776,"step 0\nstep 0\n/opt/miniconda3/envs/pnp_py312/lib/python3.12/site-packages/pyadjoint/optimization/optimization.py:131: OptimizeWarning: Unknown solver options: maxiter\n  res = scipy_minimize(J, m_global, method=method, **kwargs)\nj = 5.889890146280316e-05, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 5.889890067913302e-05, m = [2.30258506], [2.30258506], D = [9.99999965], [9.99999965]\nj = 1.1801337334354077e-05, m = [-0.03687046], [-0.02851251], D = [0.96380098], [0.97189014]\nj = 1.1801337283358499e-05, m = [-0.03687055], [-0.02851252], D = [0.96380089], [0.97189013]\nj = 1.1797797208624887e-05, m = [-0.05065069], [-0.03005903], D = [0.95061067], [0.97038825]\nj = 1.1797797208624887e-05, m = [-0.05065069], [-0.03005903], D = [0.95061067], [0.97038825]"
infer_D,Newton-CG,0.005,20260211,"[1.0, 1.0]","[0.3, 0.3]",,,True,,7.198539334000088,333.59375,1.2354772524446168e-05,"[1.0898021243086655, 1.0967350553256734]",0.1319927742689353,0.09333298575318938,"step 0\nstep 0\nj = 0.00013381291289378956, m = [-1.2039728], [-1.2039728], D = [0.3], [0.3]\nj = 3.0060110339632542e-05, m = [-0.60312227], [-0.59327325], D = [0.54710077], [0.5525158]\nj = 1.2354772524446168e-05, m = [0.08599614], [0.09233763], D = [1.08980212], [1.09673506]\nj = 1.2354772524446168e-05, m = [0.08599614], [0.09233763], D = [1.08980212], [1.09673506]"
infer_D,Newton-CG,0.005,20260211,"[1.0, 1.0]","[10.0, 10.0]",,,True,,4.347838084002433,308.65625,5.889890146280316e-05,"[10.000000000000002, 10.000000000000002]",12.727922061357857,9.0,"step 0\nstep 0\nj = 5.889890146280316e-05, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 5.889890146280316e-05, m = [2.30258509], [2.30258509], D = [10.], [10.]"
infer_D,BFGS,0.005,20260212,"[1.0, 1.0]","[0.3, 0.3]",,,True,,6.9383424170009675,325.375,1.190619346472915e-05,"[0.9550910384643815, 0.9745029952427804]",0.051642154077820406,0.036516517343507325,"j = 1.1906209518188508e-05, m = [-0.04537532], [-0.02665797], D = [0.95563875], [0.97369422]\nj = 1.1906209433764694e-05, m = [-0.04535934], [-0.02663666], D = [0.95565402], [0.97371497]\nj = 1.1906209278020751e-05, m = [-0.04534434], [-0.02661232], D = [0.95566835], [0.97373867]\nj = 1.19062089867398e-05, m = [-0.04532893], [-0.02657992], D = [0.95568307], [0.97377022]\nj = 1.1906208444096066e-05, m = [-0.04531314], [-0.0265323], D = [0.95569816], [0.97381659]\nj = 1.1906207452010684e-05, m = [-0.04529965], [-0.02645808], D = [0.95571106], [0.97388887]\nj = 1.1906205710626123e-05, m = [-0.04529762], [-0.02633884], D = [0.955713], [0.974005]\nj = 1.1906202902765682e-05, m = [-0.04533351], [-0.02614759], D = [0.9556787], [0.9741913]\nj = 1.1906199260745607e-05, m = [-0.04547139], [-0.02588428], D = [0.95554694], [0.97444785]\nj = 1.1906196500501452e-05, m = [-0.04565119], [-0.02578997], D = [0.95537515], [0.97453975]\nj = 1.190619346472915e-05, m = [-0.04594861], [-0.02582769], D = [0.95509104], [0.974503]\nj = 1.190619346472915e-05, m = [-0.04594861], [-0.02582769], D = [0.95509104], [0.974503]"
infer_D,BFGS,0.005,20260212,"[1.0, 1.0]","[10.0, 10.0]",,,True,,10.246905833002529,316.5,1.1906192680495151e-05,"[0.9549771745392529, 0.9743589882190975]",0.051812318010462315,0.03663684141419179,"j = 1.1907480152050164e-05, m = [-0.04128033], [-0.0326187], D = [0.9595601], [0.96790755]\nj = 1.1907452795267892e-05, m = [-0.04178211], [-0.03286639], D = [0.95907873], [0.96766784]\nj = 1.1907407405639135e-05, m = [-0.04247047], [-0.03310812], D = [0.95841877], [0.96743395]\nj = 1.1907330630537828e-05, m = [-0.04335018], [-0.03324537], D = [0.95757601], [0.96730119]\nj = 1.1907199119272352e-05, m = [-0.04445231], [-0.03313378], D = [0.95652122], [0.96740913]\nj = 1.1906978574888027e-05, m = [-0.04583316], [-0.03250718], D = [0.95520131], [0.9680155]\nj = 1.1906643376534973e-05, m = [-0.04745425], [-0.03078332], D = [0.9536541], [0.96968566]\nj = 1.1906350702515772e-05, m = [-0.0481391], [-0.02808947], D = [0.95300122], [0.97230137]\nj = 1.1906226723252554e-05, m = [-0.04733384], [-0.02641218], D = [0.95376894], [0.97393357]\nj = 1.1906194431132608e-05, m = [-0.04632214], [-0.02588951], D = [0.95473435], [0.97444275]\nj = 1.1906192680495151e-05, m = [-0.04606784], [-0.02597547], D = [0.95497717], [0.97435899]\nj = 1.1906192680495151e-05, m = [-0.04606784], [-0.02597547], D = [0.95497717], [0.97435899]"
infer_D,L-BFGS-B,0.005,20260212,"[1.0, 1.0]","[0.3, 0.3]",,,True,,4.74511404200166,316.953125,1.1906193343889451e-05,"[0.9548788934993754, 0.9741688473980092]",0.051991948382302845,0.03676385926822729,"step 0\nstep 0\nj = 0.0001346405150459807, m = [-1.2039728], [-1.2039728], D = [0.3], [0.3]\nj = 2.3335166921440424e-05, m = [-0.50255562], [-0.49122185], D = [0.60498258], [0.61187832]\nj = 1.5601641738483475e-05, m = [-0.32244448], [-0.3134508], D = [0.72437615], [0.73092034]\nj = 1.2333355678171996e-05, m = [-0.14782441], [-0.13120497], D = [0.86258256], [0.87703799]\nj = 1.1937605958304489e-05, m = [-0.07375088], [-0.05630571], D = [0.92890308], [0.94525012]\nj = 1.1906671605430402e-05, m = [-0.04952194], [-0.0297867], D = [0.95168428], [0.97065255]\nj = 1.1906193343889451e-05, m = [-0.04617076], [-0.02617064], D = [0.95487889], [0.97416885]\nj = 1.1906193343889451e-05, m = [-0.04617076], [-0.02617064], D = [0.95487889], [0.97416885]"
infer_D,L-BFGS-B,0.005,20260212,"[1.0, 1.0]","[10.0, 10.0]",,,True,,4.80028004199994,328.984375,1.1906222735029052e-05,"[0.9546776035310629, 0.9755077509781135]",0.05151688930668876,0.03642794177439636,"j = 3.984578769002936e-05, m = [1.59421332], [1.59674557], D = [4.92445359], [4.93693932]\nj = 0.000143270559319845, m = [-1.23927376], [-1.22661253], D = [0.28959446], [0.29328439]\nj = 1.9148728570034578e-05, m = [0.54780346], [0.55407635], D = [1.72945004], [1.74033278]\nj = 0.004617628486684788, m = [-9.05426225], [-7.18845092], D = [0.00011689], [0.00075526]\nj = 1.8265859702290743e-05, m = [0.49319795], [0.51004576], D = [1.63754465], [1.66536739]\nj = 1.4374389426957852e-05, m = [-0.33676543], [-0.15918671], D = [0.71407632], [0.85283711]\nj = 1.3259264298325372e-05, m = [0.13227874], [0.21902225], D = [1.14142644], [1.24485897]\nj = 2.2908504327613937e-05, m = [-0.40411124], [-0.54736915], D = [0.66756986], [0.57846968]\nj = 1.1939236681067691e-05, m = [-0.0168735], [0.00591425], D = [0.98326806], [1.00593177]\nj = 1.191106439789512e-05, m = [-0.05554856], [-0.03927977], D = [0.94596608], [0.96148168]\nj = 1.1906222735029052e-05, m = [-0.04638158], [-0.02479717], D = [0.9546776], [0.97550775]\nj = 1.1906222735029052e-05, m = [-0.04638158], [-0.02479717], D = [0.9546776], [0.97550775]"
infer_D,CG,0.005,20260212,"[1.0, 1.0]","[0.3, 0.3]",,,True,,10.605160915998567,341.78125,1.1906194104480289e-05,"[0.9551610223526505, 0.9745389857496106]",0.05156352551094654,0.03646091855067583,"j = 1.1906881067624328e-05, m = [-0.04162872], [-0.02172336], D = [0.95922585], [0.97851089]\nj = 1.1906683332443299e-05, m = [-0.04233372], [-0.02237641], D = [0.95854984], [0.97787209]\nj = 1.1906226301241703e-05, m = [-0.04515372], [-0.02498859], D = [0.95585053], [0.97532104]\nj = 1.1906226298802121e-05, m = [-0.04515376], [-0.02498862], D = [0.9558505], [0.97532101]\nj = 1.1906226289044593e-05, m = [-0.04515389], [-0.02498877], D = [0.95585038], [0.97532086]\nj = 1.1906226250028648e-05, m = [-0.04515442], [-0.02498936], D = [0.95584987], [0.97532029]\nj = 1.1906226094191013e-05, m = [-0.04515653], [-0.02499171], D = [0.95584785], [0.975318]\nj = 1.1906225474459864e-05, m = [-0.04516499], [-0.02500111], D = [0.95583977], [0.97530883]\nj = 1.1906223053445473e-05, m = [-0.04519881], [-0.02503871], D = [0.95580743], [0.97527216]\nj = 1.1906214296112e-05, m = [-0.04533412], [-0.02518912], D = [0.95567812], [0.97512548]\nj = 1.1906194104480289e-05, m = [-0.04587534], [-0.02579075], D = [0.95516102], [0.97453899]\nj = 1.1906194104480289e-05, m = [-0.04587534], [-0.02579075], D = [0.95516102], [0.97453899]"
infer_D,CG,0.005,20260212,"[1.0, 1.0]","[10.0, 10.0]",,,True,,11.143434958001308,337.71875,1.1906192961023107e-05,"[0.9550666436131273, 0.9744267568886593]",0.051701037508172364,0.03655815421640872,"j = 1.1906340810500897e-05, m = [-0.04426204], [-0.02378029], D = [0.95670323], [0.97650023]\nj = 1.1906298282823845e-05, m = [-0.04454515], [-0.02412452], D = [0.95643242], [0.97616415]\nj = 1.1906199926363687e-05, m = [-0.0456776], [-0.02550142], D = [0.95534992], [0.974821]\nj = 1.190619992583652e-05, m = [-0.04567761], [-0.02550144], D = [0.9553499], [0.97482098]\nj = 1.190619992372803e-05, m = [-0.04567767], [-0.02550151], D = [0.95534985], [0.97482091]\nj = 1.1906199915297176e-05, m = [-0.04567789], [-0.02550181], D = [0.95534964], [0.97482062]\nj = 1.1906199881622675e-05, m = [-0.04567876], [-0.02550299], D = [0.95534881], [0.97481946]\nj = 1.1906199747705434e-05, m = [-0.04568223], [-0.02550773], D = [0.95534549], [0.97481484]\nj = 1.190619922453235e-05, m = [-0.04569613], [-0.02552669], D = [0.95533221], [0.97479636]\nj = 1.1906197331787296e-05, m = [-0.04575174], [-0.02560254], D = [0.95527909], [0.97472243]\nj = 1.1906192961023107e-05, m = [-0.04597416], [-0.02590592], D = [0.95506664], [0.97442676]\nj = 1.1906192961023107e-05, m = [-0.04597416], [-0.02590592], D = [0.95506664], [0.97442676]"
infer_D,SLSQP,0.005,20260212,"[1.0, 1.0]","[0.3, 0.3]",,,True,,4.11899275000178,310.625,1.1910445343116731e-05,"[0.9455047012643752, 0.9631760030531231]",0.06577039102383825,0.046506689494246856,"j = 0.0001346405150459807, m = [-1.2039728], [-1.2039728], D = [0.3], [0.3]\nj = 0.00013459826563522062, m = [-1.20382862], [-1.20382629], D = [0.30004326], [0.30004396]\nj = 0.00013438722173098042, m = [-1.20310788], [-1.20309391], D = [0.30025959], [0.30026378]\nj = 0.00013333706549200123, m = [-1.1995085], [-1.1994364], D = [0.30134229], [0.30136401]\nj = 0.00012821094111587611, m = [-1.18161948], [-1.1812586], D = [0.30678151], [0.30689224]\nj = 0.00010546779750251792, m = [-1.09482994], [-1.09306843], D = [0.3345965], [0.33518642]\nj = 4.16263707053821e-05, m = [-0.72208961], [-0.71431459], D = [0.4857362], [0.48952752]\nj = 1.8673531894983118e-05, m = [-0.41057487], [-0.39777542], D = [0.66326885], [0.67181289]\nj = 1.3135144365957367e-05, m = [-0.21448362], [-0.1985217], D = [0.80695803], [0.81994198]\nj = 1.2027705096778063e-05, m = [-0.1012821], [-0.08349454], D = [0.90367807], [0.91989611]\nj = 1.1910445343116731e-05, m = [-0.05603642], [-0.03751912], D = [0.9455047], [0.963176]\nj = 1.1910445343116731e-05, m = [-0.05603642], [-0.03751912], D = [0.9455047], [0.963176]"
infer_D,SLSQP,0.005,20260212,"[1.0, 1.0]","[10.0, 10.0]",,,True,,2.4243753340051626,295.921875,5.6732311041937146e-05,"[10.000000000000002, 10.000000000000002]",12.727922061357857,9.0,"step 0\nstep 0\nj = 5.6732311041937146e-05, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 5.6732311041937146e-05, m = [2.30258509], [2.30258509], D = [10.], [10.]"
infer_D,TNC,0.005,20260212,"[1.0, 1.0]","[0.3, 0.3]",,,True,,4.678414540998347,321.875,1.190619608746636e-05,"[0.9546026175054361, 0.9744009844140296]",0.052117482060518784,0.03685262498336107,"j = 5.9192953900003005e-05, m = [2.3925805], [2.450695], D = [10.94169259], [11.5964034]\nj = 2.5747014410611162e-05, m = [0.89401662], [0.92791675], D = [2.44493032], [2.52923465]\nj = 2.5747014327670987e-05, m = [0.89401662], [0.92791674], D = [2.44493031], [2.52923464]\nj = 0.00044742378659455974, m = [-1.88930736], [-1.8302344], D = [0.15117648], [0.16037597]\nj = 2.2105975692199542e-05, m = [-0.49764537], [-0.45115883], D = [0.6079605], [0.63688968]\nj = 1.3764602454775324e-05, m = [0.19818563], [0.23837896], D = [1.21918869], [1.26919007]\nj = 1.2249798675762698e-05, m = [-0.14972987], [-0.10638993], D = [0.86094051], [0.899074]\nj = 1.2130977489216701e-05, m = [0.02422788], [0.06599451], D = [1.02452376], [1.06822086]\nj = 1.1912415412563918e-05, m = [-0.062751], [-0.02019771], D = [0.9391773], [0.9800049]\nj = 1.1912415371890067e-05, m = [-0.06275094], [-0.02019773], D = [0.93917735], [0.98000488]\nj = 1.190619608746636e-05, m = [-0.04646013], [-0.02593237], D = [0.95460262], [0.97440098]\nj = 1.190619608746636e-05, m = [-0.04646013], [-0.02593237], D = [0.95460262], [0.97440098]"
infer_D,TNC,0.005,20260212,"[1.0, 1.0]","[10.0, 10.0]",,,True,,3.207319708999421,307.1875,1.1906193881887705e-05,"[0.9549420761839363, 0.9745633428834619]",0.05174205276057884,0.03658715637951741,"step 0\nstep 0\n/opt/miniconda3/envs/pnp_py312/lib/python3.12/site-packages/pyadjoint/optimization/optimization.py:131: OptimizeWarning: Unknown solver options: maxiter\n  res = scipy_minimize(J, m_global, method=method, **kwargs)\nj = 5.6732311041937146e-05, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 5.6732310288399045e-05, m = [2.30258506], [2.30258506], D = [9.99999965], [9.99999965]\nj = 1.1907941975212216e-05, m = [-0.03687295], [-0.02851], D = [0.96379857], [0.97189257]\nj = 1.1907941939151082e-05, m = [-0.03687305], [-0.02850997], D = [0.96379848], [0.9718926]\nj = 1.1906193881887705e-05, m = [-0.04610459], [-0.02576576], D = [0.95494208], [0.97456334]\nj = 1.1906193881887705e-05, m = [-0.04610459], [-0.02576576], D = [0.95494208], [0.97456334]"
infer_D,Newton-CG,0.005,20260212,"[1.0, 1.0]","[0.3, 0.3]",,,False,SciPyConvergenceError: SciPy minimization failed because: Warning: Desired error not necessarily achieved due to precision loss.,22.452978875000554,365.15625,,,,,"j = 1.1906192640745557e-05, m = [-0.04604824], [-0.02601714], D = [0.9549959], [0.97431839]\nj = 1.1906192640740485e-05, m = [-0.04604815], [-0.02601685], D = [0.95499597], [0.97431868]\nj = 1.1906192640739233e-05, m = [-0.04604811], [-0.0260167], D = [0.95499601], [0.97431882]\nj = 1.1906192640738931e-05, m = [-0.04604809], [-0.02601662], D = [0.95499603], [0.97431889]\nj = 1.1906192640738865e-05, m = [-0.04604808], [-0.02601659], D = [0.95499604], [0.97431893]\nj = 1.1906192640738885e-05, m = [-0.04604808], [-0.02601657], D = [0.95499605], [0.97431895]\nj = 1.1906192640738843e-05, m = [-0.04604807], [-0.02601656], D = [0.95499605], [0.97431896]\nj = 1.190619264073883e-05, m = [-0.04604807], [-0.02601655], D = [0.95499605], [0.97431896]\nj = 1.1906192640738828e-05, m = [-0.04604807], [-0.02601655], D = [0.95499605], [0.97431896]\nj = 1.1906192640738833e-05, m = [-0.04604807], [-0.02601655], D = [0.95499605], [0.97431896]\nj = 1.1906192640738813e-05, m = [-0.04604807], [-0.02601655], D = [0.95499605], [0.97431896]\nj = 1.1906192640738848e-05, m = [-0.04604807], [-0.02601655], D = [0.95499605], [0.97431896]"
infer_D,Newton-CG,0.005,20260212,"[1.0, 1.0]","[10.0, 10.0]",,,True,,6.487380416998349,339.421875,2.9210003232121005e-05,"[2.9802326445249885, 2.9931576111475087]",2.809626058627317,1.986705638653808,"step 0\nstep 0\nj = 5.6732311041937146e-05, m = [2.30258509], [2.30258509], D = [10.], [10.]\nj = 0.004649080601182029, m = [-2310.51338943], [-2302.24567512], D = [0.], [0.]\nj = 0.004649080601182029, m = [-648.98255009], [-646.65437548], D = [1.41403332e-282], [1.4506847e-281]\nj = 0.004649080601182029, m = [-129.07784057], [-128.60818979], D = [8.75399118e-57], [1.40014446e-56]\nj = 0.004598679382170286, m = [-8.04025173], [-8.00327878], D = [0.00032223], [0.00033436]\nj = 5.482505974615895e-05, m = [2.21661837], [2.21692568], D = [9.17624766], [9.17906803]\nj = 5.276852524400818e-05, m = [2.12791979], [2.12854417], D = [8.39738031], [8.40262513]\nj = 0.0015424447137415845, m = [-2.95616597], [-2.9373673], D = [0.05201797], [0.05300509]\nj = 2.9210003232121005e-05, m = [1.09200137], [1.09632889], D = [2.98023264], [2.99315761]\nj = 2.9210003232121005e-05, m = [1.09200137], [1.09632889], D = [2.98023264], [2.99315761]"
infer_D,BFGS,0.005,20260213,"[1.0, 1.0]","[0.3, 0.3]",,,True,,4.590027665995876,322.25,1.1964370757713746e-05,"[1.0020784747798412, 0.9977355720042254]",0.003073709738814658,0.002173440999714976,"j = 0.00013823051526148244, m = [-1.20087208], [-1.20088325], D = [0.30093166], [0.3009283]\nj = 0.00013548516694176897, m = [-1.19142227], [-1.19146748], D = [0.30378889], [0.30377515]\nj = 0.00012492207020004355, m = [-1.153623], [-1.15380439], D = [0.31549167], [0.31543445]\nj = 8.894383525988714e-05, m = [-1.00242595], [-1.00315203], D = [0.36698806], [0.3667217]\nj = 2.685831729219986e-05, m = [-0.52518597], [-0.52763079], D = [0.59144536], [0.59000115]\nj = 1.575356599476465e-05, m = [-0.29044922], [-0.29373925], D = [0.74792751], [0.74547085]\nj = 1.249568476553091e-05, m = [-0.11597315], [-0.11989138], D = [0.89049914], [0.88701678]\nj = 1.2004862826026254e-05, m = [-0.03175166], [-0.03597314], D = [0.96874713], [0.96466621]\nj = 1.196514734508927e-05, m = [-0.00266888], [-0.00699508], D = [0.99733468], [0.99302933]\nj = 1.196437227115726e-05, m = [0.00186769], [-0.00247486], D = [1.00186943], [0.9975282]\nj = 1.1964370757713746e-05, m = [0.00207632], [-0.002267], D = [1.00207847], [0.99773557]\nj = 1.1964370757713746e-05, m = [0.00207632], [-0.002267], D = [1.00207847], [0.99773557]"
infer_D,BFGS,0.005,20260213,"[1.0, 1.0]","[10.0, 10.0]",,,True,,8.152159457997186,332.0,1.1964370082868813e-05,"[1.0022567487331047, 0.9975345854045047]",0.0033423321157615153,0.002363385704032548,"j = 1.1964459311017313e-05, m = [0.00050442], [-0.00097493], D = [1.00050455], [0.99902554]\nj = 1.1964458196496967e-05, m = [0.0004628], [-0.00104833], D = [1.00046291], [0.99895222]\nj = 1.1964456204564298e-05, m = [0.0004117], [-0.00115961], D = [1.00041179], [0.99884106]\nj = 1.1964452739872802e-05, m = [0.00035491], [-0.00132988], D = [1.00035498], [0.998671]\nj = 1.1964446921739547e-05, m = [0.00030927], [-0.00158605], D = [1.00030932], [0.9984152]\nj = 1.1964437503370345e-05, m = [0.00032077], [-0.00195048], D = [1.00032082], [0.99805142]\nj = 1.1964422768131048e-05, m = [0.00048546], [-0.00241347], D = [1.00048558], [0.99758944]\nj = 1.1964401480049006e-05, m = [0.000957], [-0.00287667], D = [1.00095746], [0.99712747]\nj = 1.1964381542034933e-05, m = [0.00164649], [-0.00299081], D = [1.00164784], [0.99701366]\nj = 1.196437160237826e-05, m = [0.00216776], [-0.00270746], D = [1.00217011], [0.9972962]\nj = 1.1964370082868813e-05, m = [0.00225421], [-0.00246846], D = [1.00225675], [0.99753459]\nj = 1.1964370082868813e-05, m = [0.00225421], [-0.00246846], D = [1.00225675], [0.99753459]"
